ccn,hospital_name,address,teléfono,municipality,province,autonomous_community,postal_code,beds,cod_clase_de_centro,center_type,cod_dep_funcional,management_type,forma_parte_complejo,codidcom,nombre_del_complejo,alta,email
908005167,clínica sagrada familia,calle torras i pujalt 1,932122300,barcelona,barcelona,cataluña,8022,150,C11,hospitales generales,20,privados,N,0,Independent,N,info@clinicasagradafamilia.com
908005263,centre forum,"calle llull, 410",932483000,barcelona,barcelona,cataluña,8019,223,C13,hospitales de media y larga estancia,8,otras entidades u o rganismos públicos,N,0,Independent,N,cforum@parcdesalutmar.cat
908005153,hospital clinic de barcelona,calle villarroel 170,932275400,barcelona,barcelona,cataluña,8036,844,C11,hospitales generales,8,otras entidades u o rganismos públicos,N,0,Independent,N,asalgot@medicina.ub.es
908005150,hospital del mar.,paseo marítim de la barceloneta 25,932483000,barcelona,barcelona,cataluña,8003,470,C11,hospitales generales,8,otras entidades u o rganismos públicos,N,0,Independent,N,jvarela@imas.imim.es
908005155,hospital de l'esperança.,avenida sant josep de la muntanya 12,933674100,barcelona,barcelona,cataluña,8024,161,C11,hospitales generales,8,otras entidades u o rganismos públicos,N,0,Independent,N,jvalera@imas.imim.es
908005151,"hospital clinic de barcelona, seu plato",calle plató 21,933069900,barcelona,barcelona,cataluña,8006,168,C11,hospitales generales,8,otras entidades u o rganismos públicos,N,0,Independent,N,hospital@hospitalplato.com
908005247,hospital sociosanitari pere virgili,avenida vallcarca 169-205,932594000,barcelona,barcelona,cataluña,8023,366,C13,hospitales de media y larga estancia,8,otras entidades u o rganismos públicos,N,0,Independent,N,pvirgili@perevirgili.catsalut.cat
908005154,hospital dos de maig,calle dos de maig 301,935072700,barcelona,barcelona,cataluña,8025,229,C11,hospitales generales,8,otras entidades u o rganismos públicos,N,0,Independent,N,gerencia.bcn@consorcicreuroja.es
908005169,"hospital clinic de barcelona, seu sabino de arana",calle sabino de arana 1,932275600,barcelona,barcelona,cataluña,8028,130,C12,hospitales especializados,8,otras entidades u o rganismos públicos,N,0,Independent,N,asalgot@medicina.ub.es
908005282,hospital universitari vall d'hebron,paseo vall d'hebron 119-129,934893000,barcelona,barcelona,cataluña,8035,1315,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,dirgerencia@vhebron.net
908005175,hospital comarcal de sant bernabé,carretera de ribes 47,938243400,berga,barcelona,cataluña,8600,150,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,hsb@hsb.cat
908005220,residencia santa susanna,calle font i boet 16,938654994,caldes de montbui,barcelona,cataluña,8140,99,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,aros@fundaciostasusanna.cat
908005176,hospital comarcal sant jaume de calella,calle sant jaume 209-217,937690201,calella,barcelona,cataluña,3500,233,C11,hospitales generales,20,privados,N,0,Independent,N,nconstans@salutms.cat
908005255,centre sociosanitari sarquavitae sant jordi,carretera sant joan despí 60,934752690,cornellà de llobregat,barcelona,cataluña,8940,51,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,direccion.santjordi@sarquavitae.es
908005149,clínica diagonal,calle sant mateu 24-26,932053213,esplugues de llobregat,barcelona,cataluña,8950,101,C11,hospitales generales,20,privados,N,0,Independent,N,info@clinicadiagonal.com
908005177,hospital de sant joan de deu.,calle sant joan de deu 2,932804000,esplugues de llobregat,barcelona,cataluña,8950,438,C12,hospitales especializados,20,privados,N,0,Independent,N,mcastillo@hsjdbcn.org
908005178,clinica nostra senyora de guadalupe,calle francesc moragas 2,934702970,esplugues de llobregat,barcelona,cataluña,8950,159,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,chcasas@clinicansguadalupe.com
908005257,centre sociosanitari d'esplugues,via augusta 66-70,936406350,esplugues de llobregat,barcelona,cataluña,8950,131,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,jcayetano@sjdsse.cat
908005179,hospital general de granollers.,avenida francesc ribas 1,938425000,granollers,barcelona,cataluña,8402,316,C11,hospitales generales,20,privados,N,0,Independent,N,direcciogeneral@fhag.es
908005248,benito menni complex assistencial en salut mental,calle francesc ribas 59,938425035,granollers,barcelona,cataluña,8402,48,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,hospital@hospitalbenitomenni.org
908005227,"mutua de granollers, mutua de previsio social a prima fixa",plaza pau casals s/n,938708099,granollers,barcelona,cataluña,8402,20,C11,hospitales generales,20,privados,N,0,Independent,N,rblanch@mutua.org
908005141,hestia duran i reynals,avenida gran via 203,934170400,"hospitalet de llobregat, l'",barcelona,cataluña,8908,428,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,direccio@fssbcn.org
908005293,unitat polivalent benito menni en salut mental de l'hospitalet-el prat de llobregat,calle sant rafael 11,936402400,"hospitalet de llobregat, l'",barcelona,cataluña,8905,35,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,jorrit.hbmenni@hospitalarias.es
908005243,prytanis hospitalet centre sociosanitari,calle aprestadora 43-45,932988090,"hospitalet de llobregat, l'",barcelona,cataluña,8902,142,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,prytanis@prytanis.com
908005180,hospital general de l'hospitalet,"avenida josep molins, 29",934407500,"hospitalet de llobregat, l'",barcelona,cataluña,8906,89,C11,hospitales generales,8,otras entidades u o rganismos públicos,N,0,Independent,N,direccio.assistencial@sanitatintegral.or
908005230,institut catala d'oncologia - hospital duran i reynals,avenida gran via 203,933357011,"hospitalet de llobregat, l'",barcelona,cataluña,8908,126,C12,hospitales especializados,8,otras entidades u o rganismos públicos,N,0,Independent,N,cserra@ico.scs.es
908005242,centre sociosanitari de l'hospitalet - consorci sanitari integral,avenida josep molins 41,934407500,"hospitalet de llobregat, l'",barcelona,cataluña,8906,123,C13,hospitales de media y larga estancia,8,otras entidades u o rganismos públicos,N,0,Independent,N,carmen.gimeno@sanitatintegral.org
908005181,hospital universitari de bellvitge,calle feixa llarga s/n,933357011,"hospitalet de llobregat, l'",barcelona,cataluña,8907,1086,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,ger@csub.scs.es
908005182,fundacio sanitaria sant josep,calle carme verdaguer 56,938032650,igualada,barcelona,cataluña,8700,145,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,info@fssj.es
908005253,hospital d'igualada,avenida catalunya 11,938075500,igualada,barcelona,cataluña,8700,285,C11,hospitales generales,8,otras entidades u o rganismos públicos,N,0,Independent,N,fgcardona@csa.cat
908005183,hospital  de  sant  jaume,carretera d'olot 7,938506565,manlleu,barcelona,cataluña,8560,90,C13,hospitales de media y larga estancia,8,otras entidades u o rganismos públicos,N,0,Independent,N,gerencia@hospitalmanlleu.com
908005186,clinica sant josep,calle caputxins 16,938744050,manresa,barcelona,cataluña,8241,95,C11,hospitales generales,20,privados,N,0,Independent,N,clinicasantjosep@althaia.cat / cimetir@a
908005184,hospital de sant andreu,calle remei de dalt 3,938743312,manresa,barcelona,cataluña,8240,191,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,
908005217,hospital de sant joan de deu (manresa),calle joan soler 1-3,939744050,manresa,barcelona,cataluña,8243,280,C11,hospitales generales,20,privados,N,0,Independent,N,hosp.g.man@hgm.scs.es
908005187,germanes hospitalaries. hospital sagrat cor,avenida comte de llobregat 117,937752200,martorell,barcelona,cataluña,8760,428,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,scormart@comb.es
908005188,fundacio hospital sant joan de deu,avenida mancomunitats comarcals 1,937750316,martorell,barcelona,cataluña,8760,112,C11,hospitales generales,20,privados,N,0,Independent,N,gerencia@hmartorell.es
908005216,centre geriatric del maresme,calle lepant 13-21,937965003,mataró,barcelona,cataluña,8301,125,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,
908005289,"cqm clinic maresme, sl",calle lepant 13-21,937556219,mataró,barcelona,cataluña,8301,10,C11,hospitales generales,20,privados,N,0,Independent,N,info@cqm-mataro.com
908005237,hospital de mataro,carretera cirera 230,937417700,mataró,barcelona,cataluña,8304,402,C11,hospitales generales,8,otras entidades u o rganismos públicos,N,0,Independent,N,gerencia@csdm.cat
908005240,antic hospital de sant jaume i santa magdalena,calle hospital 29-31,937582800,mataró,barcelona,cataluña,8301,70,C13,hospitales de media y larga estancia,8,otras entidades u o rganismos públicos,N,0,Independent,N,gerencia@csdm.es
908005189,"centre medic molins, sl",paseo del terraplè 97,936680004,molins de rei,barcelona,cataluña,8750,177,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,lluisplanas@clinicademolinsderei.com
908005627,hospital sociosanitari de mollet,calle sant llorenç 39-41,935760300,mollet del vallès,barcelona,cataluña,8100,109,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,direcciogeneral@hospitalmollet.cat
908005190,hospital de mollet,ronda pinetons 6-8,935760300,mollet del vallès,barcelona,cataluña,8100,174,C11,hospitales generales,20,privados,N,0,Independent,N,hmolldir@ctv.es
908005264,parc sanitari sant joan de deu - til·lers,calle mossos d'esquadra 3,935705289,mollet del vallès,barcelona,cataluña,8100,20,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,qualitatiseguretat@pssjd.org
908005232,sar mont marti,carretera casserres (abans po. la sala s/n) 1,938290138,puig-reig,barcelona,cataluña,8692,20,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,direccion.montmarti@domusvi.es
908005218,residencia puig-reig,calle llobregat 75,938380045,puig-reig,barcelona,cataluña,8692,30,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,cassbenefica2@logiccontrol.es
908009231,centre la creueta,plaza de les vaques s/n,937451164,sabadell,barcelona,cataluña,8202,46,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,dcabre@mutuam.com
908005273,hospital quiron salud del valles - clinica del valles,paseo rubio i ors 25-27,937283100,sabadell,barcelona,cataluña,8203,107,C11,hospitales generales,20,privados,N,0,Independent,N,
908005208,hospital de sabadell,calle parc taula­ 1,937231010,sabadell,barcelona,cataluña,8208,861,C11,hospitales generales,8,otras entidades u o rganismos públicos,N,0,Independent,N,direcciogeneral@cspt.es
908005219,residencia l'estada,camino de la masia s/n,937926612,sant andreu de llavaneres,barcelona,cataluña,8392,60,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,estada@lestada.com
908005213,prytanis sant boi centre sociosanitari,calle josep torras i bages 55,936300931,sant boi de llobregat,barcelona,cataluña,8830,122,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,prytanis@prytanisresidencial.es
908005193,parc sanitari sant joan de deu - recinte sant boi.,calle dr. antoni pujadas 42,936406350,sant boi de llobregat,barcelona,cataluña,8830,1065,C11,hospitales generales,20,privados,N,0,Independent,N,mvalencia@pssjd.org
908005192,"benito menni, complex assistencial en salut mental",calle doctor antoni pujadas 38,936402400,sant boi de llobregat,barcelona,cataluña,8830,774,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,hospital@hsc-bmennibcn.org
908005194,hospital de sant celoni.,avenida de l'hospital 19,938670617,sant celoni,barcelona,cataluña,8470,100,C11,hospitales generales,20,privados,N,0,Independent,N,secretaria@hsceloni.es
908005212,centre sociosanitari verge del puig,calle campins 37,938673995,sant celoni,barcelona,cataluña,8470,40,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,residencia@hsceloni.cat
908005160,centre de prevencio i rehabilitacio asepeyo,avenida alcalde barnils 54-60,935653900,sant cugat del vallès,barcelona,cataluña,8174,138,C11,hospitales generales,21,mútuas colaboradoras con la seguridad social,N,0,Independent,N,asepeyo@asepeyo.es
908005675,ivan mañero clinic,calle victor hugo 24,902401540,sant cugat del vallès,barcelona,cataluña,8174,17,C12,hospitales especializados,20,privados,N,0,Independent,N,imclinic@imclinic.com
908005206,hospital universitari general de catalunya,calle pedro i pons 1,935656000,sant cugat del vallès,barcelona,cataluña,8195,304,C11,hospitales generales,20,privados,N,0,Independent,N,hgc@hgc.es
908005252,parc sanitari sant joan de deu - brians 1.,"carretera de martorell a capellades ,",937758000,sant esteve sesrovires,barcelona,cataluña,8635,150,C11,hospitales generales,20,privados,N,0,Independent,N,joodircperi.dj@gencat.cat
908005262,parc sanitari sant joan de deu-serveis sanitaris centre penitenciari brians-2,"carretera martorell a capellades ,",936935000,sant esteve sesrovires,barcelona,cataluña,8635,152,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,justicia@gencat.net
908005288,hospital de sant joan despi moises broggi,calle oriol martorell 12,935531200,sant joan despí,barcelona,cataluña,8970,328,C11,hospitales generales,8,otras entidades u o rganismos públicos,N,0,Independent,N,carmen.gimeno@sanitatintegral.org
908005196,hospital residencia sant camil - consorci sanitari del garraf.,ronda sant camil s/n,938960025,sant pere de ribes,barcelona,cataluña,8810,295,C11,hospitales generales,8,otras entidades u o rganismos públicos,N,0,Independent,N,santcamil@hrsantcamil.es
908005197,fundacio hospital de l'esperit sant,avenida mossèn josep pons i robada  s/n,933869648,santa coloma de gramenet,barcelona,cataluña,8923,177,C11,hospitales generales,20,privados,N,0,Independent,N,mesteva@hes.scs.es / hesperitsant@hes.es
908005198,centres assistencials dr. emili mira i lopez (recinte torribera).,calle prat de la riba 171,934628926,santa coloma de gramenet,barcelona,cataluña,8921,454,C14,hospitales de salud mental y tratamiento de toxicomanías,8,otras entidades u o rganismos públicos,N,0,Independent,N,g.torribera@diba.es
