ccn,hospital_name,address,phone,municipality,province,autonomous_community,postcode,beds,cod_clase_de_centro,center_type,cod_dep_funcional,management_type,forma_parte_complejo,codidcom,nombre_del_complejo,alta,email
908005276,"Lepant Residencial Qgg, Sl",Calle Lepant 401-403,934507438,Barcelona,Barcelona,Cataluña,8025,31,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,andresmanero@hotmail.com
908008299,Centre Sociosanitari Isabel Roig,Calle Fernando Pessoa 47-51,931780667,Barcelona,Barcelona,Cataluña,8030,251,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,cssisabelroig@blauclinic.cat
908005165,Clínica Nostra Senyora del Remei,Calle Escorial 148,932850010,Barcelona,Barcelona,Cataluña,8024,134,C11,Hospitales Generales,20,Privados,N,0,Independent,N,clinica.remedio@irsjg.org
908014888,Eatica,Calle Anglí 64,620407483,Barcelona,Barcelona,Cataluña,8017,32,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,mailto:montse.s.povedano@eatica.com
908014829,"Ronda de Dalt, Centre Sociosanitari",Calle Pare Mariana 15,937064156,Barcelona,Barcelona,Cataluña,8035,34,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,info@rondadedaltresidencial.com
908005167,Clínica Sagrada Familia,Calle Torras I Pujalt 1,932122300,Barcelona,Barcelona,Cataluña,8022,150,C11,Hospitales Generales,20,Privados,N,0,Independent,N,info@clinicasagradafamilia.com
908005263,Centre Forum,"Calle Llull, 410",932483000,Barcelona,Barcelona,Cataluña,8019,223,C13,Hospitales de media y larga estancia,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,cforum@parcdesalutmar.cat
908005153,Hospital Clinic de Barcelona,Calle Villarroel 170,932275400,Barcelona,Barcelona,Cataluña,8036,844,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,asalgot@medicina.ub.es
908005150,Hospital del Mar.,Paseo Marítim de La Barceloneta 25,932483000,Barcelona,Barcelona,Cataluña,8003,470,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,jvarela@imas.imim.es
908005155,Hospital de L'Esperança.,Avenida Sant Josep de La Muntanya 12,933674100,Barcelona,Barcelona,Cataluña,8024,161,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,jvalera@imas.imim.es
908005151,"Hospital Clinic de Barcelona, Seu Plato",Calle Plató 21,933069900,Barcelona,Barcelona,Cataluña,8006,168,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,hospital@hospitalplato.com
908005247,Hospital Sociosanitari Pere Virgili,Avenida Vallcarca 169-205,932594000,Barcelona,Barcelona,Cataluña,8023,366,C13,Hospitales de media y larga estancia,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,pvirgili@perevirgili.catsalut.cat
908005154,Hospital Dos de Maig,Calle Dos de Maig 301,935072700,Barcelona,Barcelona,Cataluña,8025,229,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,gerencia.bcn@consorcicreuroja.es
908005169,"Hospital Clinic de Barcelona, Seu Sabino de Arana",Calle Sabino de Arana 1,932275600,Barcelona,Barcelona,Cataluña,8028,130,C12,Hospitales especializados,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,asalgot@medicina.ub.es
908005282,Hospital Universitari Vall D'Hebron,Paseo Vall D'Hebron 119-129,934893000,Barcelona,Barcelona,Cataluña,8035,1315,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,dirgerencia@vhebron.net
908005175,Hospital Comarcal de Sant Bernabé,Carretera De Ribes 47,938243400,Berga,Barcelona,Cataluña,8600,150,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,hsb@hsb.cat
908005220,Residencia Santa Susanna,Calle Font I Boet 16,938654994,Caldes de Montbui,Barcelona,Cataluña,8140,99,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,aros@fundaciostasusanna.cat
908005176,Hospital Comarcal Sant Jaume de Calella,Calle Sant Jaume 209-217,937690201,Calella,Barcelona,Cataluña,3500,233,C11,Hospitales Generales,20,Privados,N,0,Independent,N,nconstans@salutms.cat
908005255,Centre Sociosanitari Sarquavitae Sant Jordi,Carretera Sant Joan Despí 60,934752690,Cornellà de Llobregat,Barcelona,Cataluña,8940,51,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,direccion.santjordi@sarquavitae.es
908005149,Clínica Diagonal,Calle Sant Mateu 24-26,932053213,Esplugues de Llobregat,Barcelona,Cataluña,8950,101,C11,Hospitales Generales,20,Privados,N,0,Independent,N,info@clinicadiagonal.com
908005177,Hospital de Sant Joan de Deu.,Calle Sant Joan de Deu 2,932804000,Esplugues de Llobregat,Barcelona,Cataluña,8950,438,C12,Hospitales especializados,20,Privados,N,0,Independent,N,mcastillo@hsjdbcn.org
908005178,Clinica Nostra Senyora de Guadalupe,Calle Francesc Moragas 2,934702970,Esplugues de Llobregat,Barcelona,Cataluña,8950,159,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,chcasas@clinicansguadalupe.com
908005257,Centre Sociosanitari D'Esplugues,Via Augusta 66-70,936406350,Esplugues de Llobregat,Barcelona,Cataluña,8950,131,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,jcayetano@sjdsse.cat
908005179,Hospital General de Granollers.,Avenida Francesc Ribas 1,938425000,Granollers,Barcelona,Cataluña,8402,316,C11,Hospitales Generales,20,Privados,N,0,Independent,N,direcciogeneral@fhag.es
908005248,Benito Menni Complex Assistencial En Salut Mental,Calle Francesc Ribas 59,938425035,Granollers,Barcelona,Cataluña,8402,48,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,hospital@hospitalbenitomenni.org
908005227,"Mutua de Granollers, Mutua de Previsio Social A Prima Fixa",Plaza Pau Casals S/N,938708099,Granollers,Barcelona,Cataluña,8402,20,C11,Hospitales Generales,20,Privados,N,0,Independent,N,rblanch@mutua.org
908005141,Hestia Duran I Reynals,Avenida Gran Via 203,934170400,"Hospitalet de Llobregat, L'",Barcelona,Cataluña,8908,428,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,direccio@fssbcn.org
908005293,Unitat Polivalent Benito Menni En Salut Mental de L'Hospitalet-El Prat de Llobregat,Calle Sant Rafael 11,936402400,"Hospitalet de Llobregat, L'",Barcelona,Cataluña,8905,35,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,jorrit.hbmenni@hospitalarias.es
908005243,Prytanis Hospitalet Centre Sociosanitari,Calle Aprestadora 43-45,932988090,"Hospitalet de Llobregat, L'",Barcelona,Cataluña,8902,142,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,prytanis@prytanis.com
908005180,Hospital General de L'Hospitalet,"Avenida Josep Molins, 29",934407500,"Hospitalet de Llobregat, L'",Barcelona,Cataluña,8906,89,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,direccio.assistencial@sanitatintegral.or
908005230,Institut Catala D'Oncologia - Hospital Duran I Reynals,Avenida Gran Via 203,933357011,"Hospitalet de Llobregat, L'",Barcelona,Cataluña,8908,126,C12,Hospitales especializados,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,cserra@ico.scs.es
908005242,Centre Sociosanitari de L'Hospitalet - Consorci Sanitari Integral,Avenida Josep Molins 41,934407500,"Hospitalet de Llobregat, L'",Barcelona,Cataluña,8906,123,C13,Hospitales de media y larga estancia,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,carmen.gimeno@sanitatintegral.org
908005181,Hospital Universitari de Bellvitge,Calle Feixa Llarga S/N,933357011,"Hospitalet de Llobregat, L'",Barcelona,Cataluña,8907,1086,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,ger@csub.scs.es
908005182,Fundacio Sanitaria Sant Josep,Calle Carme Verdaguer 56,938032650,Igualada,Barcelona,Cataluña,8700,145,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,info@fssj.es
908005253,Hospital D'Igualada,Avenida Catalunya 11,938075500,Igualada,Barcelona,Cataluña,8700,285,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,fgcardona@csa.cat
908005183,Hospital  de  Sant  Jaume,Carretera D'Olot 7,938506565,Manlleu,Barcelona,Cataluña,8560,90,C13,Hospitales de media y larga estancia,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,gerencia@hospitalmanlleu.com
908005186,Clinica Sant Josep,Calle Caputxins 16,938744050,Manresa,Barcelona,Cataluña,8241,95,C11,Hospitales Generales,20,Privados,N,0,Independent,N,clinicasantjosep@althaia.cat / cimetir@a
908005184,Hospital de Sant Andreu,Calle Remei de Dalt 3,938743312,Manresa,Barcelona,Cataluña,8240,191,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,Not Available
908005217,Hospital de Sant Joan de Deu (Manresa),Calle Joan Soler 1-3,939744050,Manresa,Barcelona,Cataluña,8243,280,C11,Hospitales Generales,20,Privados,N,0,Independent,N,hosp.g.man@hgm.scs.es
908005187,Germanes Hospitalaries. Hospital Sagrat Cor,Avenida Comte de Llobregat 117,937752200,Martorell,Barcelona,Cataluña,8760,428,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,scormart@comb.es
908005188,Fundacio Hospital Sant Joan de Deu,Avenida Mancomunitats Comarcals 1,937750316,Martorell,Barcelona,Cataluña,8760,112,C11,Hospitales Generales,20,Privados,N,0,Independent,N,gerencia@hmartorell.es
908005216,Centre Geriatric del Maresme,Calle Lepant 13-21,937965003,Mataró,Barcelona,Cataluña,8301,125,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,Not Available
908005289,"Cqm Clinic Maresme, Sl",Calle Lepant 13-21,937556219,Mataró,Barcelona,Cataluña,8301,10,C11,Hospitales Generales,20,Privados,N,0,Independent,N,info@cqm-mataro.com
908005237,Hospital de Mataro,Carretera Cirera 230,937417700,Mataró,Barcelona,Cataluña,8304,402,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,gerencia@csdm.cat
908005240,Antic Hospital de Sant Jaume I Santa Magdalena,Calle Hospital 29-31,937582800,Mataró,Barcelona,Cataluña,8301,70,C13,Hospitales de media y larga estancia,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,gerencia@csdm.es
908005189,"Centre Medic Molins, Sl",Paseo Del Terraplè 97,936680004,Molins de Rei,Barcelona,Cataluña,8750,177,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,lluisplanas@clinicademolinsderei.com
908005627,Hospital Sociosanitari de Mollet,Calle Sant Llorenç 39-41,935760300,Mollet del Vallès,Barcelona,Cataluña,8100,109,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,direcciogeneral@hospitalmollet.cat
908005190,Hospital de Mollet,Ronda Pinetons 6-8,935760300,Mollet del Vallès,Barcelona,Cataluña,8100,174,C11,Hospitales Generales,20,Privados,N,0,Independent,N,hmolldir@ctv.es
908005264,Parc Sanitari Sant Joan de Deu - Til·Lers,Calle Mossos D'Esquadra 3,935705289,Mollet del Vallès,Barcelona,Cataluña,8100,20,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,qualitatiseguretat@pssjd.org
908005232,Sar Mont Marti,Carretera Casserres (Abans Po. La Sala S/N) 1,938290138,Puig-reig,Barcelona,Cataluña,8692,20,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,direccion.montmarti@domusvi.es
908005218,Residencia Puig-Reig,Calle Llobregat 75,938380045,Puig-reig,Barcelona,Cataluña,8692,30,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,cassbenefica2@logiccontrol.es
908009231,Centre La Creueta,Plaza De Les Vaques S/N,937451164,Sabadell,Barcelona,Cataluña,8202,46,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,dcabre@mutuam.com
908005273,Hospital Quiron Salud del Valles - Clinica del Valles,Paseo Rubio I Ors 25-27,937283100,Sabadell,Barcelona,Cataluña,8203,107,C11,Hospitales Generales,20,Privados,N,0,Independent,N,Not Available
908005208,Hospital de Sabadell,Calle Parc Taula­ 1,937231010,Sabadell,Barcelona,Cataluña,8208,861,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,direcciogeneral@cspt.es
908005219,Residencia L'Estada,Camino De La Masia S/N,937926612,Sant Andreu de Llavaneres,Barcelona,Cataluña,8392,60,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,estada@lestada.com
908005213,Prytanis Sant Boi Centre Sociosanitari,Calle Josep Torras I Bages 55,936300931,Sant Boi de Llobregat,Barcelona,Cataluña,8830,122,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,prytanis@prytanisresidencial.es
908005193,Parc Sanitari Sant Joan de Deu - Recinte Sant Boi.,Calle Dr. Antoni Pujadas 42,936406350,Sant Boi de Llobregat,Barcelona,Cataluña,8830,1065,C11,Hospitales Generales,20,Privados,N,0,Independent,N,mvalencia@pssjd.org
908005192,"Benito Menni, Complex Assistencial En Salut Mental",Calle Doctor Antoni Pujadas 38,936402400,Sant Boi de Llobregat,Barcelona,Cataluña,8830,774,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,hospital@hsc-bmennibcn.org
908005194,Hospital de Sant Celoni.,Avenida De L'Hospital 19,938670617,Sant Celoni,Barcelona,Cataluña,8470,100,C11,Hospitales Generales,20,Privados,N,0,Independent,N,secretaria@hsceloni.es
908005212,Centre Sociosanitari Verge del Puig,Calle Campins 37,938673995,Sant Celoni,Barcelona,Cataluña,8470,40,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,residencia@hsceloni.cat
908005160,Centre de Prevencio I Rehabilitacio Asepeyo,Avenida Alcalde Barnils 54-60,935653900,Sant Cugat del Vallès,Barcelona,Cataluña,8174,138,C11,Hospitales Generales,21,Mútuas Colaboradoras con La Seguridad Social,N,0,Independent,N,asepeyo@asepeyo.es
908005675,Ivan Mañero Clinic,Calle Victor Hugo 24,902401540,Sant Cugat del Vallès,Barcelona,Cataluña,8174,17,C12,Hospitales especializados,20,Privados,N,0,Independent,N,imclinic@imclinic.com
908005206,Hospital Universitari General de Catalunya,Calle Pedro I Pons 1,935656000,Sant Cugat del Vallès,Barcelona,Cataluña,8195,304,C11,Hospitales Generales,20,Privados,N,0,Independent,N,hgc@hgc.es
908005252,Parc Sanitari Sant Joan de Deu - Brians 1.,"Carretera De Martorell A Capellades ,",937758000,Sant Esteve Sesrovires,Barcelona,Cataluña,8635,150,C11,Hospitales Generales,20,Privados,N,0,Independent,N,joodircperi.dj@gencat.cat
908005262,Parc Sanitari Sant Joan de Deu-Serveis Sanitaris Centre Penitenciari Brians-2,"Carretera Martorell A Capellades ,",936935000,Sant Esteve Sesrovires,Barcelona,Cataluña,8635,152,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,justicia@gencat.net
908005288,Hospital de Sant Joan Despi Moises Broggi,Calle Oriol Martorell 12,935531200,Sant Joan Despí,Barcelona,Cataluña,8970,328,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,carmen.gimeno@sanitatintegral.org
908005196,Hospital Residencia Sant Camil - Consorci Sanitari del Garraf.,Ronda Sant Camil S/N,938960025,Sant Pere de Ribes,Barcelona,Cataluña,8810,295,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,santcamil@hrsantcamil.es
908005197,Fundacio Hospital de L'Esperit Sant,Avenida Mossèn Josep Pons I Robada  S/N,933869648,Santa Coloma de Gramenet,Barcelona,Cataluña,8923,177,C11,Hospitales Generales,20,Privados,N,0,Independent,N,mesteva@hes.scs.es / hesperitsant@hes.es
908005198,Centres Assistencials Dr. Emili Mira I Lopez (Recinte Torribera).,Calle Prat de La Riba 171,934628926,Santa Coloma de Gramenet,Barcelona,Cataluña,8921,454,C14,Hospitales de salud mental y tratamiento de toxicomanías,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,g.torribera@diba.es
908005231,Aptima Centre Clinic - Mutua de Terrassa,Plaza Doctor Robert 5,937365072,Terrassa,Barcelona,Cataluña,8221,70,C11,Hospitales Generales,20,Privados,N,0,Independent,N,cmarin@mutuaterrassa.cat
908005200,Hospital Universitari Mutua de Terrassa,Plaza Doctor Robert 5,937365050,Terrassa,Barcelona,Cataluña,8221,534,C11,Hospitales Generales,20,Privados,N,0,Independent,N,Not Available
908005207,Hospital de Terrassa.,Carretera Torrebonica S/N,937310007,Terrassa,Barcelona,Cataluña,8227,460,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,csdt@csdt.es
908005228,Hospital General Penitenciari,Carretera Torrebonica S/N,937317861,Terrassa,Barcelona,Cataluña,8227,32,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,suhp@cst.cat
908005199,Hospital de Sant Llatzer,Plaza Doctor Robert 1,937837111,Terrassa,Barcelona,Cataluña,8221,77,C13,Hospitales de media y larga estancia,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,admissionsfsll@cst.cat
908005203,Hospital de La Santa Creu,Rambla Hospital 52,938833300,Vic,Barcelona,Cataluña,8500,127,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,sjuridica@chv.cat
908005202,Clinica Sant Josep,Calle Sant Segimon 3,938861700,Vic,Barcelona,Cataluña,8500,21,C11,Hospitales Generales,20,Privados,N,0,Independent,N,administracio@clinicasjv.com
908005209,Hospital  General  de  Vic,Calle Francesc Pla El Vigatà 1,938891111,Vic,Barcelona,Cataluña,8500,292,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,gerencia@hgv.es
908005271,Centre Social I Sanitari Frederica Montseny,Calle Eslida 6-8,936473525,Viladecans,Barcelona,Cataluña,8840,76,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,mgrifol@chc.cat
908005210,Hospital de Viladecans,Avenida Gava 38,936590111,Viladecans,Barcelona,Cataluña,8840,110,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,gerencia@hv.scs.es
908005229,Hospital Comarcal de L'Alt Penedes.,Calle Espirall S/N,938180440,Vilafranca del Penedès,Barcelona,Cataluña,8720,144,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,xvillanova@csap.scs.es
908005260,Centre Sociosanitari Ricard Fortuny,Avenida Garraf 3,938172357,Vilafranca del Penedès,Barcelona,Cataluña,8720,187,C13,Hospitales de media y larga estancia,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,cssv@cssv.cat
